# Distance(km)    Depth(km)    Pressure(bar)    Vs(km/s)
1184.778531    16.500000    4721.640000    3.474060
1229.028520    16.500000    4721.640000    3.484910
1273.278491    16.500000    4721.640000    3.500580
1317.528487    16.500000    4721.640000    3.493690
1361.778553    16.500000    4721.640000    3.469230
1406.028733    16.500000    4721.640000    3.458790
1454.120281    16.500000    4721.640000    3.384220
1498.353139    16.500000    4721.640000    3.355450
1542.585877    16.500000    4721.640000    3.332190
1586.818542    16.500000    4721.640000    3.326370
1631.051181    16.500000    4721.640000    3.335800
1675.283842    16.500000    4721.640000    3.354600
1719.516573    16.500000    4721.640000    3.379700
1763.749420    16.500000    4721.640000    3.398340
1767.605696    16.500000    4721.640000    3.377810
1811.819174    16.500000    4721.640000    3.378620
1856.032495    16.500000    4721.640000    3.408440
1900.245710    16.500000    4721.640000    3.461610
1944.458870    16.500000    4721.640000    3.483700
1988.672027    16.500000    4721.640000    3.451540
2032.885231    16.500000    4721.640000    3.407190
2077.098534    16.500000    4721.640000    3.356140
2121.311988    16.500000    4721.640000    3.312880
2125.152738    16.500000    4721.640000    3.328090
2169.344426    16.500000    4721.640000    3.302070
2213.536001    16.500000    4721.640000    3.305850
2257.727519    16.500000    4721.640000    3.342920
2301.919035    16.500000    4721.640000    3.417510
2346.110604    16.500000    4721.640000    3.528310
2390.302282    16.500000    4721.640000    3.636520
2434.494123    16.500000    4721.640000    3.700690
2394.158800    16.500000    4721.640000    3.680820
2438.326779    16.500000    4721.640000    3.720110
2482.494609    16.500000    4721.640000    3.717950
2526.662351    16.500000    4721.640000    3.682110
2570.830065    16.500000    4721.640000    3.605740
2614.997811    16.500000    4721.640000    3.485800
2659.165648    16.500000    4721.640000    3.363750
2663.027537    16.500000    4721.640000    3.345110
22.144511    17.000000    4864.720000    nan
66.433551    17.000000    4864.720000    nan
110.722646    17.000000    4864.720000    nan
155.011833    17.000000    4864.720000    nan
199.301148    17.000000    4864.720000    nan
247.434266    17.000000    4864.720000    nan
291.712722    17.000000    4864.720000    nan
335.991046    17.000000    4864.720000    nan
380.269277    17.000000    4864.720000    nan
424.547455    17.000000    4864.720000    nan
468.825618    17.000000    4864.720000    nan
513.103805    17.000000    4864.720000    nan
557.382054    17.000000    4864.720000    nan
601.660404    17.000000    4864.720000    nan
645.938894    17.000000    4864.720000    nan
694.054920    17.000000    4864.720000    3.833950
738.320277    17.000000    4864.720000    3.746230
782.585522    17.000000    4864.720000    3.718210
826.850697    17.000000    4864.720000    3.628510
871.115844    17.000000    4864.720000    3.564700
915.381002    17.000000    4864.720000    3.544040
959.646214    17.000000    4864.720000    3.503640
1003.911520    17.000000    4864.720000    3.486000
1048.176963    17.000000    4864.720000    3.455220
1052.028010    17.000000    4864.720000    3.387670
1096.278320    17.000000    4864.720000    3.421310
1140.528479    17.000000    4864.720000    3.431790
1184.778531    17.000000    4864.720000    3.464870
1229.028520    17.000000    4864.720000    3.478170
1273.278491    17.000000    4864.720000    3.495310
1317.528487    17.000000    4864.720000    3.488170
1361.778553    17.000000    4864.720000    3.462890
1406.028733    17.000000    4864.720000    3.450920
1454.120281    17.000000    4864.720000    3.376920
1498.353139    17.000000    4864.720000    3.346120
1542.585877    17.000000    4864.720000    3.322600
1586.818542    17.000000    4864.720000    3.317370
1631.051181    17.000000    4864.720000    3.326550
1675.283842    17.000000    4864.720000    3.346320
1719.516573    17.000000    4864.720000    3.372480
1763.749420    17.000000    4864.720000    3.395070
1767.605696    17.000000    4864.720000    3.373290
1811.819174    17.000000    4864.720000    3.377210
1856.032495    17.000000    4864.720000    3.411150
1900.245710    17.000000    4864.720000    3.469460
1944.458870    17.000000    4864.720000    3.495030
1988.672027    17.000000    4864.720000    3.465220
2032.885231    17.000000    4864.720000    3.421190
2077.098534    17.000000    4864.720000    3.370120
2121.311988    17.000000    4864.720000    3.326720
2125.152738    17.000000    4864.720000    3.340910
2169.344426    17.000000    4864.720000    3.313700
2213.536001    17.000000    4864.720000    3.314960
2257.727519    17.000000    4864.720000    3.350320
2301.919035    17.000000    4864.720000    3.424630
2346.110604    17.000000    4864.720000    3.535210
2390.302282    17.000000    4864.720000    3.643720
2434.494123    17.000000    4864.720000    3.706520
2394.158800    17.000000    4864.720000    3.689660
2438.326779    17.000000    4864.720000    3.726620
2482.494609    17.000000    4864.720000    3.722240
2526.662351    17.000000    4864.720000    3.686080
2570.830065    17.000000    4864.720000    3.610200
2614.997811    17.000000    4864.720000    3.491540
2659.165648    17.000000    4864.720000    3.370590
2663.027537    17.000000    4864.720000    3.353410
22.144511    17.500000    5007.800000    nan
66.433551    17.500000    5007.800000    nan
110.722646    17.500000    5007.800000    nan
155.011833    17.500000    5007.800000    nan
199.301148    17.500000    5007.800000    nan
247.434266    17.500000    5007.800000    nan
291.712722    17.500000    5007.800000    nan
335.991046    17.500000    5007.800000    nan
380.269277    17.500000    5007.800000    nan
424.547455    17.500000    5007.800000    nan
468.825618    17.500000    5007.800000    nan
513.103805    17.500000    5007.800000    nan
557.382054    17.500000    5007.800000    nan
601.660404    17.500000    5007.800000    nan
645.938894    17.500000    5007.800000    nan
694.054920    17.500000    5007.800000    3.837450
738.320277    17.500000    5007.800000    3.754190
782.585522    17.500000    5007.800000    3.727060
826.850697    17.500000    5007.800000    3.640840
871.115844    17.500000    5007.800000    3.580570
915.381002    17.500000    5007.800000    3.558350
959.646214    17.500000    5007.800000    3.515100
1003.911520    17.500000    5007.800000    3.484490
1048.176963    17.500000    5007.800000    3.437220
1052.028010    17.500000    5007.800000    3.371370
1096.278320    17.500000    5007.800000    3.401550
1140.528479    17.500000    5007.800000    3.412370
1184.778531    17.500000    5007.800000    3.447990
1229.028520    17.500000    5007.800000    3.463330
1273.278491    17.500000    5007.800000    3.481380
1317.528487    17.500000    5007.800000    3.473670
1361.778553    17.500000    5007.800000    3.447300
1406.028733    17.500000    5007.800000    3.435810
1454.120281    17.500000    5007.800000    3.360570
1498.353139    17.500000    5007.800000    3.326900
1542.585877    17.500000    5007.800000    3.298990
1586.818542    17.500000    5007.800000    3.292710
1631.051181    17.500000    5007.800000    3.302780
1675.283842    17.500000    5007.800000    3.325790
1719.516573    17.500000    5007.800000    3.358380
1763.749420    17.500000    5007.800000    3.388760
1767.605696    17.500000    5007.800000    3.365440
1811.819174    17.500000    5007.800000    3.374230
1856.032495    17.500000    5007.800000    3.413910
1900.245710    17.500000    5007.800000    3.479090
1944.458870    17.500000    5007.800000    3.511020
1988.672027    17.500000    5007.800000    3.483770
2032.885231    17.500000    5007.800000    3.438590
2077.098534    17.500000    5007.800000    3.385660
2121.311988    17.500000    5007.800000    3.341730
2125.152738    17.500000    5007.800000    3.354600
2169.344426    17.500000    5007.800000    3.326090
2213.536001    17.500000    5007.800000    3.325400
2257.727519    17.500000    5007.800000    3.359460
2301.919035    17.500000    5007.800000    3.433380
2346.110604    17.500000    5007.800000    3.544530
2390.302282    17.500000    5007.800000    3.653310
2434.494123    17.500000    5007.800000    3.713840
2394.158800    17.500000    5007.800000    3.698600
2438.326779    17.500000    5007.800000    3.732430
2482.494609    17.500000    5007.800000    3.725330
2526.662351    17.500000    5007.800000    3.691670
2570.830065    17.500000    5007.800000    3.620670
2614.997811    17.500000    5007.800000    3.502850
2659.165648    17.500000    5007.800000    3.382920
2663.027537    17.500000    5007.800000    3.365000
22.144511    18.000000    6422.724000    nan
66.433551    18.000000    6422.724000    nan
110.722646    18.000000    6422.724000    nan
155.011833    18.000000    6422.724000    nan
199.301148    18.000000    6422.724000    nan
247.434266    18.000000    6422.724000    nan
291.712722    18.000000    6422.724000    nan
335.991046    18.000000    6422.724000    nan
380.269277    18.000000    6422.724000    nan
424.547455    18.000000    6422.724000    nan
468.825618    18.000000    6422.724000    nan
513.103805    18.000000    6422.724000    nan
557.382054    18.000000    6422.724000    nan
601.660404    18.000000    6422.724000    nan
645.938894    18.000000    6422.724000    nan
694.054920    18.000000    6422.724000    3.841900
738.320277    18.000000    6422.724000    3.757910
782.585522    18.000000    6422.724000    3.731400
826.850697    18.000000    6422.724000    3.645800
871.115844    18.000000    6422.724000    3.585250
915.381002    18.000000    6422.724000    3.562120
959.646214    18.000000    6422.724000    3.517360
1003.911520    18.000000    6422.724000    3.482900
1048.176963    18.000000    6422.724000    3.428490
1052.028010    18.000000    6422.724000    3.364930
1096.278320    18.000000    6422.724000    3.391050
1140.528479    18.000000    6422.724000    3.401280
1184.778531    18.000000    6422.724000    3.438750
1229.028520    18.000000    6422.724000    3.456600
1273.278491    18.000000    6422.724000    3.476050
1317.528487    18.000000    6422.724000    3.468070
1361.778553    18.000000    6422.724000    3.440890
1406.028733    18.000000    6422.724000    3.427920
1454.120281    18.000000    6422.724000    3.353450
1498.353139    18.000000    6422.724000    3.317920
1542.585877    18.000000    6422.724000    3.289880
1586.818542    18.000000    6422.724000    3.284190
1631.051181    18.000000    6422.724000    3.294080
1675.283842    18.000000    6422.724000    3.318040
1719.516573    18.000000    6422.724000    3.351700
1763.749420    18.000000    6422.724000    3.385900
1767.605696    18.000000    6422.724000    3.361290
1811.819174    18.000000    6422.724000    3.373170
1856.032495    18.000000    6422.724000    3.416690
1900.245710    18.000000    6422.724000    3.486520
1944.458870    18.000000    6422.724000    3.521720
1988.672027    18.000000    6422.724000    3.496840
2032.885231    18.000000    6422.724000    3.452290
2077.098534    18.000000    6422.724000    3.399860
2121.311988    18.000000    6422.724000    3.356460
2125.152738    18.000000    6422.724000    3.367720
2169.344426    18.000000    6422.724000    3.338660
2213.536001    18.000000    6422.724000    3.335640
2257.727519    18.000000    6422.724000    3.367820
2301.919035    18.000000    6422.724000    3.441130
2346.110604    18.000000    6422.724000    3.551620
2390.302282    18.000000    6422.724000    3.660480
2434.494123    18.000000    6422.724000    3.719420
2394.158800    18.000000    6422.724000    3.706900
2438.326779    18.000000    6422.724000    3.738550
2482.494609    18.000000    6422.724000    3.729450
